,D,Delta,tl,K,tm,Vr,Ifull,IPSPint,Vreset,Ie_sig,Ifull_nA,Icrit_nA,fcrit,I0crit,A0crit,Icrit,level,config,freq_net,freq_unit_mean,freq_unit_std,saturation,CV,ampl_mean,qfac,v_std_mean,v_std_std,v_av_mumin,v_av_mumin_sd,gauss_mu_min_sim,gauss_mu_min_sd_sim,gauss_sig_min_sim,Iext,gauss_mu_min,gauss_mu_max,gauss_f_net,gauss_f_unit,gauss_sat,gauss_zeta,gauss_t_on,gauss_t_off,gauss_mu_reset
100,0.0225,1.2,1.2,3.0,10.0,0.0,7.445546421238066,0.0156,-65.0,0.02757716446627536,0.9679210347609488,0.1875,309.1,0.1081,20.319926951888014,1.4423076923076923,0.7878238728930375,6.0,219.3775153322132,149.50025791707995,0.9784388607094879,0.6814748434482222,0.2758636264782633,575.2811833000403,2726137.0233120853,3.687515611127467,0.29847865700833476,-74.56684924603846,0.246712612287172,-0.7359114804644968,5.018977893252859,5.28751595649086,6.060183637638749,-1.74158587567025,1.2933437814422861,163.22080686967064,159.09872081091862,0.974745339532334,0.7441884317540368,3.477526179726296,4.92666987241697,0.3185984419099521
101,0.0225,1.2,1.2,3.0,10.0,0.0,7.445546421238066,0.0156,-65.0,0.02757716446627536,0.9679210347609488,0.1875,309.1,0.1081,20.319926951888014,1.4423076923076923,0.8478562601823412,6.0,216.35268084096083,162.47738703840773,1.0459819513896689,0.7509839323777253,0.28490751864970726,622.4109338642868,1146502.3350295457,3.657159385948418,0.3235681280809192,-76.58203629076579,0.28282512471755883,-0.890925868520445,5.021755778824428,5.284547320042192,6.521971232171855,-1.7475994204631884,1.3455625209615243,169.93188674040988,168.12749274411647,0.9893816632598811,0.7490172757645472,3.255055288931969,4.684710746062702,0.3561808577016432
102,0.0225,1.2,1.2,3.0,10.0,0.0,7.445546421238066,0.0156,-65.0,0.02757716446627536,0.9679210347609488,0.1875,309.1,0.1081,20.319926951888014,1.4423076923076923,0.907888647471645,6.0,210.0,176.0920231965403,1.1355763938291956,0.8385334437930491,0.2693251174232589,756.8405753804412,7332.221606678645,3.518262599364039,0.38215713384071603,-79.38486713002597,0.29030963489629763,-1.1065282407712282,5.022331510376639,5.271573427067734,6.983758826704961,-1.7033832549918904,1.3977812604807622,178.06757385251842,177.3548926361435,0.9959976923313101,0.7453961291509003,3.0028506689135153,4.415845593697108,0.40178356814945215
103,0.0225,1.2,1.2,3.0,10.0,0.0,7.445546421238066,0.0156,-65.0,0.02757716446627536,0.9679210347609488,0.1875,309.1,0.1081,20.319926951888014,1.4423076923076923,0.9679210347609488,6.0,192.7838402933054,191.9988812154156,0.47094769389644364,0.9959282942144138,0.07747168856641776,1047.3087214639086,5948932.955801107,2.5697574604866484,0.7073491246885654,-86.14316372600295,0.10637029086600004,-1.6263972096925348,5.0081823300666155,5.179220615079994,7.445546421238068,-1.629016485491928,1.4500000000000002,187.10534199194802,186.85276885908561,0.9986501019683699,0.7373200121062983,2.7459945742754583,4.144582839559089,0.4513498980316303
104,0.0225,1.2,1.2,3.0,10.0,0.0,7.445546421238066,0.0156,-65.0,0.02757716446627536,0.9679210347609488,0.1875,309.1,0.1081,20.319926951888014,1.4423076923076923,1.4518815521414232,6.0,225.0,286.5100203429388,1.018175114354791,1.273377868190839,0.3833678068999243,1058.7906208217669,30783.677056820085,3.647597853398617,0.2931116672531789,-88.10400845420013,0.2824524177704567,-1.7772314195538559,5.021727109059266,5.284927415702019,11.1683196318571,-0.8104055179766108,1.870969568857866,267.8073459517059,267.8073450973193,0.9999999968096969,0.6442143061875844,1.205513956136945,2.53402752059061,0.8709695720481692
105,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.171875,7.0,291.26381612721684,11.734866834284482,1.1972399405883505,0.040289477046331706,0.7235388970961698,15.877730198153241,0.14077150735053096,2.530645479666577,0.06938606032459162,-57.01199141395045,0.10257130707366599,0.6144621989268887,5.007890100544127,5.194714949427697,1.3221153846153846,0.7181580314691722,0.7268362348967017,743.6429679827176,25.504317035877566,0.03429645425823524,0.030605180443053083,0.0,0.14473133352246026,0.6925397806384664
106,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.2358267649439864,7.0,260.06976214541476,20.695059313670658,1.2740338837089193,0.07957503072617599,0.5966407262940199,55.6358504935351,446.2297501424978,2.9230412181931964,0.13267457469416113,-58.856510325689605,0.17580053828042308,0.4725761287931073,5.013523118329264,5.224991131674856,1.8140520380306646,0.6755614288695648,0.7824642168277247,457.4478178163622,33.62058645381892,0.0734960035754626,0.040344703744582704,0.0,0.9860416883690106,0.7089682132522621
107,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.2997785298879728,7.0,223.67973303532457,30.44930986797304,1.243213707979363,0.1361290513663316,0.48943244767150923,110.38253832132997,5358.462476330083,3.213206539663853,0.2033453033808275,-61.694134655048906,0.24838010726077608,0.25429733422700723,5.019106162096983,5.2513668457114075,2.3059886914459446,0.5043100887219598,0.8380921987587475,307.7980303756868,43.15574358237516,0.1402079913562178,0.06287219256825384,0.2568673216867223,2.0488836877202803,0.6978842074025298
108,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.3637302948319592,7.0,198.14480383398586,40.6509659357053,1.1620470461472094,0.20515787014916834,0.4054846135883292,169.29596098184373,2801.9615743715112,3.3997884769224673,0.2714908251424453,-65.42766153015279,0.35964400188457163,-0.03289704078098383,5.027664923221891,5.27569738518012,2.7979253448612247,0.16623961402298393,0.8937201806897705,225.44868432432312,53.95154608938961,0.23930743375630736,0.14977859964399515,1.5761688125829525,3.2355991830115656,0.6544127469334632
109,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.4276820597759456,7.0,181.46913917890626,51.12686229340007,1.094968163583293,0.28173860594001754,0.344628588606451,251.99039804654092,8227.846134287196,3.510926851084566,0.3225881537309426,-69.92436701388321,0.3641952461400508,-0.378797462606401,5.028015018933851,5.287855544059976,3.2898619982765047,-0.3497211834066667,0.9493481626207934,178.09481142332032,65.50373158203745,0.3678025825600227,0.2646099293810395,2.8396161102614395,4.414986714144423,0.5815455800607707
110,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.4916338247199321,7.0,171.1703829561579,61.632651484749786,1.0534300470557894,0.3600660956664205,0.30151611039147314,329.73508712565007,20073.38846484311,3.56462174350826,0.35705148548614074,-74.29911834064892,0.42700870797476476,-0.7153167954345321,5.032846823690367,5.295496547120541,3.781798651691785,-1.0087686426801796,1.0049761445518164,150.29874584485268,77.13815637418196,0.5132322025747877,0.3961892827300735,3.9360999711768767,5.453415465171343,0.49174394197702864
111,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.5555855896639185,7.0,165.38603495614814,71.99651160300029,1.0127117950535296,0.43532400799190846,0.2669742905846306,402.96324782999403,12285162.401073005,3.5822510987997047,0.38092370713667495,-78.51134736898544,0.39870868674632814,-1.03933441299888,5.030669898980487,5.298009011501953,4.273735305107065,-1.7307356995972154,1.0606041264828394,134.1816381621835,88.14442198056899,0.6569037551474073,0.5269071522541906,4.777770804037318,6.252584524205269,0.40370037133543213
112,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.6195373546079048,7.0,163.5438214315467,81.99242564374391,0.938699182434744,0.5013483537686739,0.24781129586482525,463.9289416879052,71304.70881401918,3.5915704204325922,0.387486151668381,-81.99585319650667,0.3748733295840681,-1.3073733228082056,5.0288364099680045,5.2981380122650545,4.765671958522345,-2.414220237724452,1.1162321084138622,125.51607843438084,98.00231741823028,0.7807949279539146,0.6394409821883843,5.324753689849341,6.7671067840348025,0.33543718045994764
113,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.6834891195518913,7.0,162.851205406729,91.85421008830072,0.9642103384210091,0.5640376431902376,0.25976524322066746,494.5314157921446,731550.1890299141,3.5974611179031735,0.39569105663929355,-85.22496316865212,0.3921929692065073,-1.555766397588625,5.030168689938962,5.298729393951117,5.257608611937625,-2.9723815801554005,1.171860090344885,121.90961045149646,106.5547745257631,0.8740473710902184,0.7230857821399077,5.586047695733036,7.002798748158291,0.2978127192546667
114,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.7474408844958778,7.0,161.0,101.87352946803038,1.0154350068361797,0.6327548414163378,0.28891301771194833,556.6670204762933,4502.184858999546,3.6013730173733625,0.40626221516410727,-89.02622080427288,0.4174380850052803,-1.848170831097914,5.032110621923484,5.2990260055919505,5.749545265352906,-3.3599794172126747,1.227488072275908,121.89866735462483,114.0135940264686,0.9353145239462122,0.7761468136642077,5.607493617682316,7.003535130460636,0.2921735483296959
115,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.8113926494398641,7.0,157.38033171187914,112.29869439321544,1.0819469844957652,0.713549737579687,0.31115590281785177,641.8930374779483,323419.49959134305,3.5636078203738832,0.42016705513064334,-93.58732985276512,0.4042056817787941,-2.1990253732896248,5.031092744752215,5.29510731757529,6.241481918768185,-3.578356957430859,1.283116054206931,124.48207817713129,120.80356301055356,0.9704494396266152,0.8038680510882805,5.454340576180304,6.833284908507504,0.31266661458031586
116,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.8753444143838505,7.0,150.84489184846817,123.61332213936534,1.1795805023079973,0.8194730403170801,0.302042821967028,776.1151277344421,80984.61979961887,3.3665687813596605,0.4624537575555161,-99.5665430617071,0.49251390222252905,-2.6589648509005457,5.037885684786348,5.276673391154857,6.733418572183465,-3.660773326745873,1.3387440361379541,128.89340096117442,127.3513613877198,0.9880363186791921,0.8142539045511892,5.193758933382754,6.558349089580019,0.35070771745876206
117,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,0.9392961793278368,7.0,139.0,137.1956139573353,0.5525904942221778,0.9870188054484553,0.10113461697034623,1045.867149656569,6902.390247508136,2.4323500272699428,0.6453071098862618,-110.02411299914625,0.2193927928746183,-3.4633933076266348,5.016876368682663,5.177277956144912,7.225355225598745,-3.651036119446758,1.394372018068977,134.51547755578179,133.93975532304546,0.9957200298196349,0.814584207115164,4.881720883769659,6.234088761907069,0.398651988249342
118,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,1.0032479442718234,7.0,145.0,145.18016591595855,0.35319281638919386,1.0012425235583349,0.06662043291908946,1080.8663452641172,4399.017718814893,2.397440662350427,0.6467102507563692,-109.97669994063027,0.13935251431308,-3.4597461492792516,5.010719424177929,5.172941033919473,7.717291879014026,-3.5874440605663596,1.45,140.869394500669,140.6792351823156,0.9986501019683699,0.8098817277100355,4.556938660211337,5.898774034946611,0.45134989803163006
119,0.0225,1.2,1.2,5.0,10.0,0.0,7.717291879014026,0.026,-65.0,0.02757716446627536,1.0032479442718234,0.171875,303.00000000000006,0.0967,11.541829060303169,1.3221153846153846,1.504871916407735,7.0,165.0,215.04243367702992,1.0670972307172215,1.3032874768304843,0.4448259160486789,1095.5093013190153,18294.273583045953,3.5519063430214852,0.3900596726395735,-116.50162277123722,0.43433206187376994,-3.961663290095171,5.033410158605675,5.290076504947636,11.575937818521039,-2.7414900498562007,1.8863339977025666,195.9155573324648,195.91555699508484,0.9999999982779317,0.7468830918592442,2.6122704664948184,3.904239875667556,0.8863339994246349
120,0.0225,1.2,1.2,10.0,10.0,0.0,8.04778045399884,0.052000000000000005,-65.0,0.02757716446627536,1.0462114590198492,0.15625,297.2000000000001,0.08610000000000001,5.379012807790446,1.2019230769230769,0.15625,8.0,282.8146713747797,5.579129138366009,0.943071148115272,0.019727155989629236,0.8135917097980382,5.367239413976749,0.00989237253991172,2.213879496298654,0.0662760674871401,-57.27660619293524,0.11051346471736696,0.5941072159280585,5.00850103574749,5.169961995286496,1.2019230769230769,0.6819633405680794,0.6758734375036468,922.8855420056084,14.169712934034651,0.015353705621220515,0.01700365552084158,0.0,-0.11644201313761293,0.6605197318824263
121,0.0225,1.2,1.2,10.0,10.0,0.0,8.04778045399884,0.052000000000000005,-65.0,0.02757716446627536,1.0462114590198492,0.15625,297.2000000000001,0.08610000000000001,5.379012807790446,1.2019230769230769,0.22470857377075765,8.0,240.44349059760208,10.786784067305112,1.1580341915181864,0.04486203407085576,0.7359276403314146,31.831179823701625,129.59000565260072,2.5121072940433398,0.10522286406554121,-59.36130869777344,0.26957113769767294,0.4337454847866586,5.020736241361359,5.194591216008921,1.7285274905442896,0.6401199261140603,0.735421634618751,472.51454606848984,18.37048319053299,0.03887813262762546,0.022044579828639582,0.0,0.9163369642699899,0.6965435019911255
122,0.0225,1.2,1.2,10.0,10.0,0.0,8.04778045399884,0.052000000000000005,-65.0,0.02757716446627536,1.0462114590198492,0.15625,297.2000000000001,0.08610000000000001,5.379012807790446,1.2019230769230769,0.2931671475415153,8.0,189.3491573050357,16.800622536363495,1.2561107204857325,0.08872826674004261,0.6438186653226512,72.40089494990256,275.9809365972969,2.8142617391839866,0.18816388998632616,-63.847650068881705,0.4523705081726529,0.08864230239371497,5.034797731397896,5.227882424948973,2.2551319041655025,0.4115774603878179,0.794969831733855,283.1673707659446,24.305211139929227,0.08583337506078337,0.048137199867325314,0.780530001989749,2.331480330149203,0.7091364566730717
123,0.0225,1.2,1.2,10.0,10.0,0.0,8.04778045399884,0.052000000000000005,-65.0,0.02757716446627536,1.0462114590198492,0.15625,297.2000000000001,0.08610000000000001,5.379012807790446,1.2019230769230769,0.3616257213122729,8.0,154.76533357480594,23.62260224204645,1.2428363585507027,0.1526349712587829,0.5524738346987405,131.6388833021788,1125.1020317213663,3.071108065628779,0.2924154534666174,-71.05681395965637,0.5871289301409499,-0.46590876612741283,5.045163763856996,5.2580552293765095,2.7817363177867143,-0.10681528768215864,0.8545180288489591,190.5932547623345,31.648620435119952,0.1660532030610688,0.1196239685318057,2.5797530156815602,4.0467753974136045,0.6884648257878903
124,0.0225,1.2,1.2,10.0,10.0,0.0,8.04778045399884,0.052000000000000005,-65.0,0.02757716446627536,1.0462114590198492,0.15625,297.2000000000001,0.08610000000000001,5.379012807790446,1.2019230769230769,0.4300842950830305,8.0,133.02600329424192,31.112475053443138,1.2051991646896263,0.23388265664589694,0.4691639884238891,221.39584305099777,2164.5259375730725,3.2558309396083724,0.3969499600684455,-80.17570460276158,0.8838307034381465,-1.167361892520122,5.06798697718755,5.285797035340165,3.3083407314079265,-0.9944306775303504,0.9140662259640631,141.60714336426122,40.12565420465717,0.28335896940905364,0.2265614870028986,4.446300141234902,5.861790643058616,0.6307072565550094
